11,com.evernote,143.41991341991343,3,0,"The interface has a few glaring violations of the ""rule of least surprise"". The worst is when I'm editing an existing note and tap the back button to return to the note list. It presents a dialog asking if I'm sure I want to proceed without saving the changes, and I'm given two choices: ""OK"", which will discard the changes, and ""Cancel"", which will return to the note. There's no option to save here, and the *affirmative* choice *deletes* my edits (jeez, if you're not paying attention...). Other apps either automatically save (which I would prefer in Evernote, and it does this for *new* notes), or ask if I want to save--not discard--the changes. Nope, in Evernote I have to reach up to the top left corner of the screen and tap the checkmark to save. Another annoyance is having to tap the edit button and then tap the text to edit a note. In other apps, simply tapping the text is sufficient to bring up the keyboard. A smaller issue is the left sidebar is essentially useless, since I can't actually navigate the notebook hierarchy from it--I have to choose ""Notebooks"" to get the same fullscreen list I get by just hitting the back button."
12,com.evernote,137.5974025974026,2,3,"I will miss you Springpad!! One of the main features I expected when I signed up for Evernote was to be able to allow my husband access to edit and share my notebooks and to be able to clip webpages. It seems ridiculous to have to pay per month for features that should be standard especially among members of the same household. Just say you are not a free service instead of looping people in to create notebooks that they can't do anything with.  AND If I wanted to save links, I could use bookmarks in my browser. I can't understand why web clipping is a separate app. What makes it worse is it's not available for tablets. I had to find a third party app. Can't delete notebooks from tablet. Can't hide completed tasks. Have to pay to edit offline. Evernote seems better served to desktop use, anyway. Doesn't help me when I prefer not to be stuck at my desk. I feel bad for all the loyal Evernote users that will probably have to upgrade to keep the features they use to have for free."
13,org.wordpress.android,137.5151515151515,2,73,"Change the profile pic from the app was successful,new pic applied in WordPress web based,but in the blog owner comment reply list the blog owner gravatar still using the old previous profile pic,I wish there will be select all in Comment menu so user can select all spam comment n delete at once.Why if we change public name it doesnt change all the previous public name in older comments with new one!?the Reader tab have issue it still showing me content from blog site i have unfollow for months!"
14,com.evernote,136.5974025974026,3,5,"I swapped to Evernote from Onenote after switching to a Chromebook and being thoroughly dissappointed with Microsoft's android application. That being said, this app has much better support for Andoird however the support for Chromebook is so-so. The app relies on your device's keyboard autocorrect features, which is great....for phones. My chromebook has a physical keyboard and thus doesn't have autocorrect built in. It is annoying to be reading through my notes and having to also spell check everything at the same time. The drawing feature is basic, but okay. After clicking the drawing icon it opens up a new page for your drawings, and once finished will simply ""paste"" the entire large picture under your notes. It would be nice if I could just annotate my notes and draw small diagrams next to, or between, paragraphs of text notes. I assume this is related to the lack of Chromebook support as that would be difficult to accomplish on a phone. You have the ability to add in photos from your gallery or dowloads into notes, which is awesome in addition to my Chromebooks ""snippet"" feature, however you can NOT resize the image from within the app. You must open the image seperately, edit the sizing of the photo (guessing on how it will fit in your notes) and then REIMPORT the image to the notes. This is annoying and frustrating. All in all, this app is not bad and gets the job I need done better than Microsoft (on android) but lacks support for Chromebook. Improve Chromebook support and I will happily raise my rating of this app."
15,com.mapswithme.maps.pro,132.76623376623377,3,8,"Its good, very useful for walking/hiking. Which OSM is very good for. Could  be better with search results for Car Navigation. OSM doesn't really  support proper Address searching so relying solely on this isn't possible.  I have to go back to Google to find actual full addresses. What I would  like to see changed is; - when searching the results show the downloaded  Map Name which can be confusing as it doesn't match the location of the  address. (please remove this) - would be nice to have other map  overlays/textures to choose from. (like osm where it shows house numbers!)  - Ability to sort bookmarks by Name rather than just when they were added.  (also when searching to show bookmarks in results) - Transport information  Trains / Bus times currently not available for the UK."
16,com.evernote,129.77489177489178,3,25,"I have been using evernote since years, those new premium limitations is not to my liking but I understand that income is necessary. However there are several big flaws or missing features that hinder me from making it 5 stars. One is the ability to overview my whole note like a text file without edit tools. I mean that I just want a /read only/ feature. So you can read your whole text without being able to edit it. It is so easy to accidently tap on the screen and the keyboard appears. Then by mistakes it edits a single character and my list of newly edited notes is wrong. It would be nice also to have a shortcut to copy the entire text without having to go to edition mode. This is my number one problem that makes me lose a lot of time and sometimes by doing this it accidentally edits my text so I need to fix it. I often type on my computer so I can after that send the text on my phone, since writing on computer is faster and easier. Which is why. Third is to be able to manage fonts in app. This feature would make evernote the best around, I have not yet seen an app do that. Perfect if it has a dark mode, I quite dislike bright white background. Bravo evernote for making life so much simpler and easier :)"
17,com.habitrpg.android.habitica,125.69696969696969,2,2,"Excellent idea but poor execution. There really isn't much to do game wise  especially since the majority of the content is locked behind a paywall. I  understand that they have to monetize it but at 1 million users, ad  impressions may have been a better route instead of a subscription service  that locks out the majority of your player base from the start. There's  also no way to earn crystals other than paying. With so little to do and so  much unavailable unless you pay (with no options to try before you buy)  gives me little motivation to come back. Some advice: ●Make the quests you  can buy with gold cheaper. 200 coins takes forever to grind and there's not  much to do otherwise. ● Have a way for f2p players to earn crystals (maybe  through daily login bonuses, level up bonuses or grind and buy them with  gold). ●Offline capabilities especially for checklists and tasks. I  shouldn't need the internet to check off my to do list. ●Have the ability  to choose your class at the start and allow players to change class  whenever they'd like. Having to wait until you're level 10 is too much of a  grind. ●Have a little more customization available from the start (maybe a  freeby starter egg or a background or outfit). Literally everything is  locked behind crystal pay walls...even the character backgrounds are a  whopping 15 crystals . That just screams greedy."
18,com.evernote,124.0995670995671,1,21,"Everything works smoothly. Evernote is a solid cloud based note app with fuctions for formatting text. I have an issue of great importance to me with the app. The quick note option in the notification bar is not appearing for me. I check the box in the settings to allow it, but nothing changes. It's fustrating. That was the main way i would create new text notes before i switched to my current device. I've been using Evernote much less due to it. LG Stylo 5 from Spectrum"
19,com.evernote,123.95238095238095,2,4,"I love the potential of Evernote and its cross functionality with other apps / services thanks to IFTTT,  but what used to be quite a streamlined,  smooth and fast app is feeling bloated and clunky. Using it for anything but the simplest is not fluid nor simple,  it's beginning to feel like a chore. It's usability is also clunky.    I'll give one example and it's my biggest issue to date.  It's what prompted me to write this and re-rate the app.   I use a lot of checklists and I am constantly adding and removing lines as well as checking things off. Evernote always handles moving through the note in the most frustrating waiting way possible. If I add a line,  the text cursor is there.  If I scroll elsewhere in the list and tick or uptick an option it does so,  but then focus returns back to where the cursor was and I have to scroll all the way back.  It does this same focus shift when I want to edit a different line of text. I tap there,  I see the cursor flash so I start typing,  but the cursor didn't actually move and again focus is whipped back to my previous edit! It's very frustrating."
20,com.mapswithme.maps.pro,123.66233766233766,1,16,"The only use for this app over google is it shows trails and jungle footpaths. After that its 'EFFING USELESS. The pointer spins constantly so you cant tell which way you're facing. It points 180 degrees out and the blue dotted line follows you, ie it can send you back the way you came and not leave your start point blank....so you still think youre going the right way as youre always attached to the dotted line. It should let the pointer move away from the dotted line, then you can see youre off course. If you brush the screen it opens a new dropped pin which then deletes the path you were following. I cant bookmark anything. Theres paths highlighted in red that i didnt add, it constantly directs you to road routes even tho i only want mountain footpaths and have it set to walking. It does work offline for me which is 1 reason not to boot it just yet but its useless to navigate with, i use it just to look for trails. Thankfully im not getting ads cos thailand auto blocks anything that isnt of profit directly to them. You need to disable the info sharing, apparently this app sells info on you 20 times more than other apps"
21,com.evernote,123.24675324675324,1,129,"the new ""upgrade"" is a joke. If you are looking for note taking app DO NOT USE THIS UNTIL THEY GET IT FIXED. I used to love this and it worked really well for me. I gladly paid for the premium upgrade. I was able to save and print notes as PDF's. their spell check was never great but at least you could add a word and if you were lucky it would remember it. Now even basic words are shown as misspelled and there is no option to add a word to the dictionary I can no longer print individual pages, it is either all or nothing and that leads to a huge waste of paper. I have several notes as check-lists and tried to edit one today on my PC and it did not format properly to match my existing note. I had to make the change on my phone and then it showed up correctly on my PC I am looking for a new app to replace the mess that Evernote has become"
22,com.evernote,123.0995670995671,2,6,"Extremely laggy with long notes, almost unusable. Many people have this problem apparently, as I've been searching online for a way to fix this to no avail. Also, if you have multiple pictures in one note, good luck opening a particular picture when you're browsing through your note. No matter which picture you click on, it opens the first picture you ever attached to your note and gives you the option to just scroll through all the pictures you've uploaded to that note.   As a paying, premium user, it is surprisingly impossible to reach support through the app or browser. I tried to send them an email, and got an automated reply saying you have to post your questions or complaints on the Evernote forums. Really? I'm paying a yearly subscription, and I can't reach customer support? Really??  You'd assume such a massively popular and old app that gets frequent updates would have had bugs like these fixed years ago...  I'm currently starting a Google search for other reliable note taking apps.  Edit: Last update has drastically fixed the lag issue with long notes. I'm not sure if they fixed it on purpose or by mistake, but I'm not going to take any chances updating the app again after this in case the next update brings back the lag again."
23,com.evernote,121.54112554112554,1,156,"I used to love this app and I use it a lot for work and personal info organisation. The latest update is an utter disaster for me. It requires a constant internet connection, which I - and millions of other people on this planet - don't have. I used to be able to work on notes whether I was online or offline - a helpful little red exclamation symbol would appear on the sync item when the app couldn't sync because the internet was down, so I would be careful not to change to working on the same note on a different device. Now the app insists on me reloading the note when the internet is down and wipes out my latest edits. This is useless! I don't want to have to remove the sync setting as I do want the app to sync regularly when I'm online. If this continues to be a problem I will, finally, have to relinquish my subscription and migrate to a different tool. (NB the Windows 10 app update doesn't even appear to have the option to change the sync setting at all - in fact the settings menu seems to have disappeared completely!!!)"
24,com.evernote,121.54112554112554,1,0,"DO NOT create notes with this app that you plan on storing for a long time. I've been a daily user of this app for about a year. I've seen notes that were full of information just clear themselves for no reason and save as the most current. I try to pull up the old note full of information on another device in an attempt to bring the note back from the dead and failed. If you edit a note on different devices (My experience was PC and Android) you will have note conflicts all the time. When a conflict occurs, it's impossible to save the note with the correct information. I've lost shopping lists, recipes, to do lists,  just about everything. Evernote is absolute garbage. Anything else, including pen and paper is an upgrade from this app."
25,com.evernote,120.68831168831169,1,0,"You are flaming idiots.   I tried being nice and simply asked you to remove my name devices and any notes or images you have for or from me in your system .   your stupid answer to me from write us( here on this page), was;   we don't respond to these emails at this address( referring to this page at Google play store) you do not respond to any thing as far as I can tell. do not ever email me again with your moronic ""we are limiting users to 2 devices"" campaign.  apparently you do not want users   Your motto "" stay organized"" what a joke as if you could even link with any PIM or even Lotus organizer. you are a legend in your own mind.   Here's something for you.  I barely used your slow stupid app any way, good bye and good riddance to all greedy apps. you're just another greedy drop box clone.  I demand all traces of your app and any info about me or my devices be removed from your site and all your files at your corporation.  if you do not comply I will take action.  good bye and good riddance    NO star for you next?"
26,org.wordpress.android,119.60606060606061,1,0,"Ugh. Every 'update' frustrates me to no end. I have things working as they should... then an update like the latest wrecks everything.  Content in limbo. Endless upload errors. Takes forever to post. And... ugh... what happened to my custom image resize controll'? Once upon a time this app worked beautifully and did what it should... you see... people posting from their phones are ON THE GO! I just want to post quickly with no hassle- the control needed but not clutter. Many times its mobile data, in a remote location. The app used to be lean and mean and do the job perfectly. Now its like it's a mini desktop app that's bogged down with junk. What used to take seconds... select some pics on phone ... share to WP app... add text hit upload and DONE... is now futz with this and that ... fight the awful quirks ...hit post and wait wait wait...error. error.  Wrangle things back to where they work again....then get blitzed by the next update"
27,com.evernote,118.83549783549783,2,3,"Don't Mess With A Good Thing I love Evernote, but some recent changes are not so good.  Web clippings now have the hyperlink hidden in the information icon, which means more clicking to get back to the original article.  Which brings me to the new changes with the web interface.  The URL is also hidden in the ""information"" icon, and its not a hyperlink that can be clicked.  You have to copy and paste into the address bar of a new browser tab.  :-(    Also the layout of the web interface now has no view of snippets of notes, unless you click on the notebook icon.  More clicking is bad :-(  The old interface was great.  You could at all times see your notebooks, snippets, and plenty of space for viewing the current note.  Bring it back."
28,com.habitrpg.android.habitica,118.60606060606061,2,0,"Good idea in theory but the interface is way too ham-handed. If I try to set multiple reminders for a task, it seems like it would allow it, but then it discards the second reminder time and only saves the first one. Moving tasks up and down the list doesn't work properly (lags and jitters). Tapping refresh puts them back in their original order making re-sequencing them pointless. Which brings me to another point: refresh has to be tapped constantly to see changes that you make. I created a habit and it seemingly disappeared right after hitting save and wouldn't appear until I refreshed. Also, how do I hear the theme song? I can change it in the settings but tapping each option simply changes which one is active. How am I supposed to know which theme I want if I can't preview it? Another problem is the tutorial: tapping the menu items at the bottom didn't always activate each sections tutorial. For example, I tapped on To-do and created some items, then went to Rewards, saw that tutorial, went back to To-do, and then the app decided to display the tutorial for To-do. Making tasks, habits and goals like an RPG is a great idea. But honestly, I think most people would get frustrated at this clunky interface and just give up after 5 or 10 minutes like I did."
29,com.evernote,118.12987012987013,1,0,"inconvinient interface The new update is as stylish and beautiful as it inconvenient and wrong. I didn't used all the new ""features"" so I'll comment only few of them.  1. Note editing - After the last update, I need to roll up the note to make this little green circle appear. But if I roll the note to it's end the circle disappear, so I need to roll in up a little bit once again. Why?! Why reinvent the wheel? You have a H-U-G-E bar at the top of the screen. Just push all control and navigation there, without useless animations. Please.   2. Typing while note editing - When you editing a note, some other circle appear at the right-bottom corner of the screen, above the keyboard, exactly at the same place where the text ends. so instead of placing the cursor an the end of my text, I'm pressing this circle (with ""A""). I use it on Note 3, so it's not like I has a tiny screen. Once again: the H_U_G_E bar at the top of the screen can successfully contain this control.   Please, review the interface design, because Evernote is one of the most useful apps."
30,com.evernote,118.12987012987013,1,79,"Switching to OneNote, cause the very basic is missing : NO ACCESS TO THE WEB = NO NOTES TAKEN OR MODIFIED + 2 Devices only with new rules + BloatWare on Samsung, very sad !! Was best Cross Platforms Notes App, but I HATE that the Offline mode is to buy and *SO EXPENSIVE*: at least 60$/year, every year! IT SHOULD BE THE VERY BASIC FREE OPTION. Other options and business options could be charged? EVEN MORE SAD: new free version rule is ONLY 2 DEVICES -&gt; BUT YOU CAN'T DISABLE or UNINSTALL on SAMSUNG PHONES! SO I REAAALLY START TO HATE THIS APP: NOT BEING ABLE TO USE or REMOVE BUT BEING FORCED TO KEEP... AND UPGRADE... AND USE MY STORAGE! SO BAD! INSANE and switching to OneNote"
31,com.evernote,117.12987012987013,2,0,"Still doesn't have it all... It's quite great because you can access your info from your PC, tablet, phone.. and it has a simple, clean interface. BUT, it lacks the very ""androidy"" things like color options for your lists or notes, color options for what you write in those notes, color options for the highlighter (damn it!!!!), an overall dark theme (what? some people prefer a dark background..). Plus, the text editor could really use a remake... it doesn't behave like a normal text editor (like when using backspace, or enter, or other stuff...). AND, probably the most annoying mishap: if you want to make a note with several check-lists inside, you cannot auto-number the title of those check-lists.... seriously... get your $hit together.... don't be a OneNote imitator..."
32,com.evernote,116.42424242424242,1,42,"Abusive permissions (calendar, camera, contacts, location, microphone,  phone, storage). No free e-mail support, offline access to notes on mobile,  unlimited monthly uploads, free-form canvas, save email into your notes, or  business card scanning (all of which OneNote offers for free). Spams you  with unsolicited e-mails and notification ads. Limited to 2 devices unless  you pay. Starts automatically in the background after phone startup.  Privacy policy lets Evernote employees read your notes. Keeps your screen  on when in the foreground, wasting your battery."
33,com.evernote,116.12987012987013,3,8,"I upgraded to Premium so I could easily switch between my personal and work accounts on my tablet, but can't find a way to do that. Signing out says it'll remove all my notes and even offline notebooks from the device, so I can't switch accounts manually without losing everything from the device. I can't find anything in the Help And Learning section for Android, and the Mac and Windows methods don't work on the tablet. On top of that, the Support system is broken: I can select the What Can We Help You With dropdown, but the Select A Topic has no options under any choice, and I can't find a way to get past that point. So really it's just a big frustration, and the reason I paid for Premium turns out to be unavailable to me on the device where I most want it. If I had purchased Premium on my work account, maybe I could share notebooks and sort of hack the same result, but I bought it for my personal account and still can't access my work account here. Ugh. Annoying and disappointing. Too bad the Premium hype makes no mention of device issues."
34,com.mapswithme.maps.pro,116.0,2,1,"I wanted to like this app. I'm looking for an alternative to google maps. The routing is actually ok, although the estimated timings don't take traffic conditions into account. The offline operation is good, but there isn't really an 'online' mode. If I currently have a good connection I want to be able to search a new area without having to download the section first. But what has killed it for me is that the search is useless. There us no UK postcode search, which is what I primarily use. Searching by street name sometimes works, but often comes up empty. Conversely when there are multiple matches adding extra location details (borough, etc) doesn't narrow the search effectively. As far as i can tell it treats each term entered separately and at some point if you haven't chosen one of the matches for your first term and keep typing it switches to searching on the second term, ignoring the first. I only managed to experience the navigation by finding places on Google maps, and then matching the street pattern and zooming to find them manually in this. I gather it works better in some countries than others, so I'll probably try it again sometime, but for now I'm giving up."
35,com.evernote,114.57142857142857,2,0,"Bloated and very slow. On my (admittedly not so fast) Lenovo P780 (android 4.2.1)  the app takes about 7 seconds to start (comparing to keep which starts almost instantly). When I edit a note it takes 2-3 seconds to get to edit screen. Creating a note is also laggish, I need to first click on + button and it takes like 0.5 seconds to pop up the menu which consists of many items out of which I have ever used one - ""text note"". Not taking about countless upgrade proposals which are so annoying. Isn't related to the mobile app, but the website it terrible: slow, cumbersome UI + upgrade screen every time I get in. I've been using evernote for several years (after catchnotes went down) but switched to keep the day I have discovered it."
36,org.wordpress.android,114.45454545454545,3,0,"Was able to connect to my personally hosted blog. Everything looks pretty good, but the Featured Image setting doesn't work. I add an image from my Media Library, then edit its properties...Check the box for ""Featured Image"" and then leave the box for ""Show in post"" unchecked, but it always just shows the image in the post and refuses to set it as the Featured image, no matter how many times I go back and try to edit it/redo it.   Unfortunately, that was the main function I was hoping to use, so pretty worthless to me."
37,com.evernote,114.42424242424242,3,0,"2½ years ago I wanted to be able to take notes on my phone and have them backed up to the cloud, and it did that task perfectly. Then I discovered I could access them on the web from my PC and that was wonderful. Then I bought a tablet and it immediately picked up all my notes and life was perfect, as it happily synched all three devices (phone, tablet and PC). Then I changed my phone and it all went horribly wrong. It hadn't occurred to me to log out of the account on my old phone before doing a factory reset, so when I tried to synch the new one, Evernote saw it as a fourth device. I either had to upgrade to the premium package at £45/y or disable not one but TWO devices. I was able to disable the old phone's account but that was not enough. I now have to live without it being on one of my devices, which is a right pain. Evernote is unquestionably good but it's not worth £45/y so I'm not upgrading. The only alternative is to look for another app. As soon as I've found a suitable one, I'll be removing Evernote from all my devices."
38,com.evernote,113.57142857142857,3,2,"Great App, wish tablet UI had better usability Love the Evernote application for its function (sharing across multiple platforms/users), but I wish the direction taken on the tablet UI was more like the PC, web and mobile app.  Having only the snippet view is very inconvenient, especially when dealing with folders with many files, and maintaining things like tags, etc.  PLEASE GIVE US A LIST VIEW OPTION!!!  Definitely worth 5 stars then!  UPDATE: After latest update, have to say the mobile (phone) UI is WAY more desireable than the tablet UI. Please consider syncing these up, or at least give us the option of which to install/use!"
39,org.wordpress.android,113.30303030303031,1,1,"What happened to the full editor??!!! Went to create a blog post today using my WordPress app and discovered that the editor is some weird, useless version of what it was before. I can't do anything in it like I can in the web based editor such as indent, center, size/place images, etc....literally every major function but basic typing is gone. Where did it go and how do I get it back? If this is not fixed I am uninstalling the app as it is totally useless to me without the full version of the editor. As well, the web based editor crashes EVERY SINGLE TIME I do an update to a blog. Makes editing virtually impossible. - - - I received an automated response to this review which said, ""You can switch back to the app's old editor: Go to App Settings in the app and toggle off the 'Show Visual Editor' option. However, some of the features you mentioned (such as indenting or aligning text) weren't part of the old editor, either."" - - - Found the setting. That leaves ONLY the HTML editor and does not fix the problem...at all. And, previously, before this change, the editor in my app and the web based editor were identical in their features."
40,org.wordpress.android,112.51515151515152,1,1,"Inferior in every possible way to using the online editor. This app doesn't allow you to link to your own earlier posts, crashes often, can sometimes delet your whole draft even unsave a previously update and saved page, and has issues previewing images. It also cannot pull the most recent version of you updates which you created with the web editor. Woe be unto you if you mak long pots, because after a certain size copy/paste stop working and the editor gets so slow you have to wait for the displayed text to catch up to you. What it does do well is present your stats page, manage the site permissions and let you get a rough draft started. Though it has so many problems I'm just using the MS Office apps for my rough drafts and then copy/pasting into the web interface. I'll probably uninstall this soon because it is basically horrible."
