74,"Train stations are well-marked and it's pretty easy to follow along with your reason trip to know how much further you need to go and where to get off (note that the routing itself i s by driving rather than public transport, which would have been a nice feature, but that you can simply see where the tracks are)."
75,Too many ads.
76,Even more than Google Maps.
77,At least most of the features work in a general sense; just not in my area.
78,"EDIT: I understand that advertising is a resource that allows for development to continue, but you must understand the current default implementation makes any features very unappealing and the entire experience unenjoyable."
79,I uninstalled imediately after the second push ad.
80,Push ads are unacceptable in any form.
81,"I am aware you can opt out of most advertising by going to settings and switching off ""Show offers"", but there's no garuntee your app will stop giving other unwanted push notifications, such as the one asking if the user is aware of the bookmarking feature."
82,"DO NOT engage the user outside of the app unless it is for a currently requested function or feature they are actively using, such as continuing navigation while in the background."
83,There are better ways to let users know of features.
84,"For example, highlight the area you want to be noticed and give a brief message when the app is launched."
85,"This is more benificial for you as well, because a user is more likely to follow through when they have already chosen to engage with the app, as opposed to you trying to pull them away from whatever else they may be doing."
86,I wanted to like this app.
87,I'm looking for an alternative to google maps.
88,"The routing is actually ok, although the estimated timings don't take traffic conditions into account."
89,"The offline operation is good, but there isn't really an 'online' mode."
90,If I currently have a good connection I want to be able to search a new area without having to download the section first.
91,But what has killed it for me is that the search is useless.
92,"There us no UK postcode search, which is what I primarily use."
93,"Searching by street name sometimes works, but often comes up empty."
94,"Conversely when there are multiple matches adding extra location details (borough, etc) doesn't narrow the search effectively."
95,"As far as i can tell it treats each term entered separately and at some point if you haven't chosen one of the matches for your first term and keep typing it switches to searching on the second term, ignoring the first."
96,"I only managed to experience the navigation by finding places on Google maps, and then matching the street pattern and zooming to find them manually in this."
97,"I gather it works better in some countries than others, so I'll probably try it again sometime, but for now I'm giving up."
98,The app is pretty handcuffed when compared with the web editor.
99,"The app lacks easy linking to already published posts, a way to copy a previous post, and the mouse support on Android is terrible - formatting buttons and most dialog boxes don't respond to mouse clicks at all."
100,"Basic interaction with the admin side, such as comment moderation and stats are fine, but for actually creating and publishing content, the app is very much a second class citizen compared to the web editor."
101,Full integration of the web editor capabilities would make for a much better experience.
102,This app becomes more and more idiotic.
103,"Stats are badly organized, slow and do not give relevant data."
104,Posting and editing tools are worthless.
105,This last stupid update is enough for me.
106,Uninstall.
107,"Edit: I used this app for stats, and implementing ""Insights"" was bad!"
108,Loading is slow and with the last update you cannot view individual posts.
109,"New Wordpress post editor in a browser lacks a lot options, in app even more: options missing concerning pictures, buttons for formatting hidden... 500 limit"
110,What happened to the full editor??!!!
111,"Went to create a blog post today using my WordPress app and discovered that the editor is some weird, useless version of what it was before."
112,"I can't do anything in it like I can in the web based editor such as indent, center, size/place images, etc....literally every major function but basic typing is gone."
113,Where did it go and how do I get it back?
114,If this is not fixed I am uninstalling the app as it is totally useless to me without the full version of the editor.
115,"As well, the web based editor crashes EVERY SINGLE TIME I do an update to a blog."
116,Makes editing virtually impossible.
117,"- - - I received an automated response to this review which said, ""You can switch back to the app's old editor: Go to App Settings in the app and toggle off the 'Show Visual Editor' option."
118,"However, some of the features you mentioned (such as indenting or aligning text) weren't part of the old editor, either."""
119,- - - Found the setting.
120,That leaves ONLY the HTML editor and does not fix the problem...at all.
121,"And, previously, before this change, the editor in my app and the web based editor were identical in their features."
122,Inferior in every possible way to using the online editor.
123,"This app doesn't allow you to link to your own earlier posts, crashes often, can sometimes delet your whole draft even unsave a previously update and saved page, and has issues previewing images."
124,It also cannot pull the most recent version of you updates which you created with the web editor.
125,"Woe be unto you if you mak long pots, because after a certain size copy/paste stop working and the editor gets so slow you have to wait for the displayed text to catch up to you."
126,"What it does do well is present your stats page, manage the site permissions and let you get a rough draft started."
127,Though it has so many problems I'm just using the MS Office apps for my rough drafts and then copy/pasting into the web interface.
128,I'll probably uninstall this soon because it is basically horrible.
129,"Adds have been added in one of the never versions, don't update if you haven't already!"
130,"It's a good app, but it's NOT a universal map."
131,"It works best if you find your destination address with a browser, as the names in OSM don't always match."
132,"Due to size limits, searching by street numbers is not possible and this severely limits your options."
133,"The app goes nuts if your GPS is broken, and you can't just follow the route by moving the map with fingers, as popups keep reappearing."
134,"Maps.me is best if you just move to points you know in advance, using the best in class bookmark system"
135,"Gallery creation/modification missing, Nexus 4 video upload doesn't work	On the whole, the UI is clear and nicely built, but two basics things I use most are missing/not working: - Creating a gallery necessitates first googling the workaround in their support forums (i.e."
136,"(1) attach multiple photos, (2) save as draft; this uploads images and links them to this post, (3) edit post replacing all code with just [gallery]; this uses all linked images (4) publish) - editing a gallery is impossible (just recreate using workaround) - uploading videos on my device doesn't work (invalid file type error), nor does the ""quick video"" function (can not retrieve media)"
137,Not as integrative as I would hope Three things plague this app for me.
138,"1-You cannot upload on the featured image button, you have to do that on the main screen of the site."
139,"2-You cannot get the edit post link through the app, have to log into dashboard on a browser."
140,I need these links to submit post to my editor through Slack or Trello.
141,3-There is no word count visible.
142,I need that since the sites I write for have a minimum word count.
143,"All three of these would make this a five star app for me, else it is useless for me and I might as well just write through the browser."
144,It's worse sorry Since the last update I can't use my regular photo viewer to choose pictures from my post.
145,I now have a list of images that seem to come from my tablet but not it's sd card; where all my images are.
146,"I have around 30,000 images in various picture folders (I am travelling and have a 128GB sd card in my tablet where my images are stored)  and this update to 3.9 has made choosing images impossible."
147,I have two possible workarounds.
148,Either I upload the images to google or similar and put a link in the post to them.
149,Or my second option is to upload the images in the WordPress app through the media menu item and then choose these images I want in the post using your new chooser interface.
150,Honestly I see what you are trying to do with the new interface but it does limit the user as to how they choose their images.
151,"Handing this task over to the operating system, as it was before, makes more sense and makes your app lighter."
152,Please switch back to the normal way of adding images.
153,Updating posts on tablets and phones has been great with the WordPress app and I feel it's just been made more difficult with this update.
154,The schedule is terrible.
155,Going to event details and back resets your scrolling position.
156,There are way too many events for this simple list representation and filtering doesn't help much.
157,"Search is a joke when you try to find a session because there are many of them with the same name and you have to go to details to see the time, the list is not sorted by time either."
158,Shuttle bus schedule is missing from the app so you have to go to the web version to see it.
159,"I want to give it more stars because the site layout is nice and efficient, but editing posts is awful."
160,The lag is absolutely unbearable.
161,Trying to add a couple of characters takes 5-10 seconds to show up on screen.
162,I've written part of a sentence and it's taken 30+ seconds to post them.
163,Deleting them is even worse!
164,I'm not even a fast typer on the text keyboard.
165,It would be faster to handwrite everything at this point.
166,Stick to the browser version for editing if this is why you want the app.
167,Routes are unstable.
168,While following proposed route I was requested to turn back and follow a new route.
169,"Missing ""do not download"" option in map diwnload dialog window."
170,Unable to configure localisation of the map directory.
171,Menu bar disappears at random?
172,Navigation proposes routes violating the law and mistakes public roads with field roads.
173,After update navigation is much worse.
174,No perspective view despite it is enabled in settings.
175,"Calculating a route is slow, arrival estimation changed from optimistic (below 4h) to pessimistic (over 8h) for a route Krapkowice-Warszawa (Poland, realistic estimate ca 5h)."
176,Rerouting freezes very often.
177,Figured out how to enable perspective view.
178,"I had to disable it, close the app, reopen the app and enable it."
179,I fear of other bugs.
180,Useful but to be improved.
181,1) it's missing a search field.
182,"2) no multi select and upload of multiple images from a single folder, it's either messy all together or one by one."
183,"3) I lost the whole text and images of a new post because of an internet connection error, this should not happen no matter how bad the connection is, offline editing is what users expect from an application vs the web-admin!"
184,4) post settings button is hidden when keyboard is open 5) can't edit site url 6) can't batch upload local charges
185,This app has gone downhill.
186,Now that Google maps supports offline maps there is absolutely no reason to use this app.
187,It still causes my device to restart.
188,"No other app makes my phone restart, only this one."
189,It uses a dodgy background process that makes my phone restart even after I finish using app.
190,"They need to add a ""exit"" button to properly close the app."
191,It keeps running services in background even when I force quit the app via task manager.
192,It crams a lot of junk and annoyances in the app.
193,I don't want business names or the ability to rate or share or whatever other junk they force in there.
194,Let me turn all the junk off so I can use the map like a map.
195,Stop asking me to turn on location settings.
196,"I use offline maps and not interested in going online and ""writing a review"" of map locations."
197,I was really excited about this app when I first started planning a road  trip overseas.
198,There are a lot of places I searched for to pin that the app  didn't find.
199,It's search feature could use a lot of improvement.
200,But the  deal breaker for me was found when I tried texting the offline navigation  in my home city the other day.
201,I searched a location on the other side of  the city.
202,"The app only offered me one option for a route and, as a local,  it's not one that I would ever take - neither fastest nor shortest  distance."
203,"I started out on the route anyway and then purposefully deviated,  waiting to see how it would handle the route change."
204,The answer is not  well.
205,"It directed me to turn around for the next several minutes even  though I was headed towards a major freeway, which was closer."
206,"If I'm using  this overseas and a road is closed for whatever reason, this app is never  going to help me get around the detour."
207,Im going to have to figure it out  myself.
208,"Even after I got on the freeway, navigation continued to try to  route me off at the next several exits, which would have been way out of  the way."
209,I'm super disappointed.
210,Will definitely be trying another app  instead.
211,Effectively useless for cycle routing.
212,I downloaded this to get cycle routing which Google maps doesn't offer in Central America.
213,Maps.Me does do cycle routing but it's effectively useless.
214,"First, it only offers you one route to your destination, so if you were thinking about taking another road, too bad, maps.me will not show you how long that road might be."
215,"You only get the one suggestion and no others, and no way to make it give you other options."
216,"Second, there's clearly a compulsion by the app to avoid anything it thinks is a highway at all costs."
217,So you end up with totally bizarre and out of the way routes when there's a direct road from you to your destination.
218,"This avoidance of highways would be ok if you were given more than one route to choose from, or you could turn off the 'avoid highways' preference."
219,Unfortunately this is not possible.
220,"All of this might be fine in the US or Western Europe, but in Mexico and Central America if a road doesn't have a number (and is nominally a highway) it probably isn't paved."
221,So avoiding anything with a number is basically going to be sending you along a lot of dirt roads.
222,"The app is also then also avoiding lots of rural highways, totally quiet, beautiful, no traffic, two lane roads."
223,"Finally, they made a big deal with an update that made the app display an elevation profile for cycle routes too."
224,"This is a big deal for cyclists, as it's important to know the hills you have in front of you (or at least on the one route the app wants you to take)."
225,"Sadly, this elevation profile is effectively useless too."
226,"The profile had nothing on it to show scale, so you have no idea how high the individual peaks are."
227,There is one number given next to an up/down arrow symbol which I think must be net gain???
228,Or maybe it's total gain??
229,I really have no idea.
230,"And honestly, if you're going to give me one number, give me the highest altitude I'll reach on that route."
231,From there I can guestimate the other climbs.
232,Maybe the app is ideal for driving.
233,Maybe it works better for cyclists in cities.
234,I don't know.
235,"I do know that it's pretty useless for me, except in the rare circumstances that the app and I are in agreement about which road to take."
236,"This app used to be perfect and previously helped me navigate around the world, but after updates these last few months, the app will no longer work offline."
237,"Unless I am connected to wifi, the app hangs on the preloading screen logo."
238,"Consequently, the app is now useless to me."
239,"If I wanted an app that required data and pressured me to to turn on location services, I would use Google Maps."
240,This is disappointing because this used to be my go-to app.
241,Ugh.
242,Every 'update' frustrates me to no end.
243,I have things working as they should... then an update like the latest wrecks everything.
244,Content in limbo.
245,Endless upload errors.
246,Takes forever to post.
247,And... ugh... what happened to my custom image resize controll'?
248,Once upon a time this app worked beautifully and did what it should... you see... people posting from their phones are ON THE GO!
249,I just want to post quickly with no hassle- the control needed but not clutter.
250,"Many times its mobile data, in a remote location."
251,The app used to be lean and mean and do the job perfectly.
252,Now its like it's a mini desktop app that's bogged down with junk.
253,What used to take seconds... select some pics on phone ... share to WP app... add text hit upload and DONE... is now futz with this and that ... fight the awful quirks ...hit post and wait wait wait...error.
254,error.
255,Wrangle things back to where they work again....then get blitzed by the next update
256,Error when uploading imagen to post The media item could not be retrieved.
257,"Error when uploading imagen to post.WordPress Android version: 4.5.2 Android device name: LGE Nexus 5  01 - Configuring Simperium 02 - Already registered for GCM 03 - resetting suggestion tables 04 - reader post list &gt; restoring instance state 05 - reader post list &gt; creating post adapter 06 - reader post list &gt; purging database 07 - reader post list &gt; updating current user 08 - reader post list &gt; updating tags and blogs 09 - trackLastActivity, activityId: My Site 10 -"
258,"App is so-so, value comes from the maps The application has a very limited feature set - basically the only thing that works (well) is showing the zero-cost OSM material."
259,"The app renders OK and quickly, but that is already all there is."
260,"Quite frankly, other apps based on the skobbler engine draw nicely and very smoothly."
261,In many cases the offline cache of Google Maps is good enough (Japan) and in other areas Google Maps data can actually be downloaded explicitly for a defined region.
262,There is massive room for improvement here.
263,"[Adressing the response to the review: It is not that features are ""bad""."
264,It is the lack of features which I am a bit unhappy about.
265,"Combine the (OSM data-driven) features of ""Locus Map"", ""GPS Navigation & Maps"" and ""MapFactor: GPS Navigation"" with the existing feature set and get a very nice app."
266,"Aggregate *more* data, make the OSM data more accessible, see for instance the email conversation we had three months ago."
267,Just as an example - the Triposo applications have offline maps based on the (very nice) Skobbler engine.
268,The data they aggregate is all crowd-sourced (i.e.
269,"of variable quality), but this app adds a tad bit more offline value.]"
270,Used to be a nice app but it seems it is getting worse as time passes.
271,The  latest is that is impossible to sync/transfer your bookmarks.
272,"The help is  outdated giving you wrong indications, making you loose a lot of time."
273,They  say that your bookmarks are in a folder on SD card.
274,No folder and no  bookmarks there.
275,"They say you should sign in to backup your bookmarks in a  safe place, but you can tap all day long on the sign in button, nothing  happens..."
276,"But they also say that if you by miracle manage to sign in,  those bookmarks will not be available on other devices."
277,May be they all  have the same phone from 6-7 years ago and never had to transfer their  bookmarks...
278,They say you can share bookmarks with your friends.
279,"I've  shared one of my many lists via Wi-Fi direct between my devices, but it's  archived and there is no option to import."
280,Now you have to download another  app to extract that archive but still no way to import them...
281,Awful waste  of time...
282,"Too many bugs Ecoing another user, the maps themselves are nice after they finally download."
283,Love that I can view them offline and save data usage.
284,Not much else appeals to me.
285,The search results are odd and difficult to interpret.
286,Voice commands never seem to work.
287,"Once address is inputed, the route doesn't appear."
288,You sit there showing current location only.
289,I can't get miles to work as the setting defaults back to kilometers every time.
290,"Fix the bugs, I love this app."
291,"As it is, it's only good for offline map viewing."
292,I'd pay good money for a WP mobile editor that actually worked.
293,"This is so broken for image controls (legacy doesn't resize at all, acts like it does... visual eats images and never works."
294,Beta.. works but for some DUMB reason has stupid 'random!!!'
295,image resize options.
296,Arrgh! )
297,"so now my workflow on mobile is to use this pile of steaming ... to upload images in the broken beta editor... RANDOM resize the images close enough, publish the post but delete it, then log into the browser editor and resize the images correctly in the library then insert into a new post."
298,Broken but at least (FOR NOW UNTIL ITS WRECKED AGAIN) I have a work around.
299,Too much for too little.
300,I have several sites that run WordPress and finally getting around to reviewing this WordPress app.
301,"To sum it up, it really isn't all that great."
302,The dashboard within WordPress by default allows galleries and custom posts.
303,All this app does is allows you to write a blog and add a photo or video.
304,"There is no setting featured image, adding a gallery and unless you modify the dimensions of the photo you insert, it will maintain the full size."
305,Just log into WordPress via the Web and do your stuff there.
306,The experience of using the app is amazing.
307,"I can access my admin version of the site and start publishing or scheduling, or even adding a draft to set up with getting back with my computer."
308,I can even monitor my stats to see what I can make for improvements or data collection.
309,I can make or delete pages anytime I would feel.
310,See notifications etc.
311,What I don't like is the bugs and errors when I want to edit something.
312,Its frustrating and I think it may factor in in messing up my set up.
313,Garbage!!
314,"App ever Don't know why a big blogger company like WP, creating such a damn s**** app."
315,Just recently install it today but can't even use it nor logged in.
316,"Here's the app bug logs : WordPress Android version: 4.3 Android device name: Xiaomi HM 1SW 01 - resetting suggestion tables 02 - trackLastActivity, activityId: My Site 03 - Number of old stats deleted : 0 04 - NewAccountAbstractOage.onCreate() 05 - trackLastActivity, activityId: Login Screen 06 - GCM Error: INVALID_SENDER 07 - Server response:  08 - NewAccountAbs"
317,I was a bit lost on a tropical island's hill.
318,Used it to find the right path back.
319,"Recent version seemed to be acting perversely, sending one to slip road to exit motorway only to rejoin it."
320,Also no option for using motorway if available.
321,Not good.
322,Also it would be useful to be able to have waypoints and preferred routes and types of roads to avoid.
323,Updated version now doesn't bring up saved favourites when planning route when tapping on To button.
324,"Another feature absent is any indication of the name of the road you are on, or, often, the junction numbers on motorways."
325,"The maps do not always show road names as well, or if they show up, the names will vanish when you zoom."
326,Blatant internal storage hog.
327,"Each time the app is updated, it decides to fill up the internal phone storage, rather than the the SD card."
328,"And following an app update, you then MUST re-download ALL previously downloaded apps, and again, fill up the phone storage not the SD."
329,"At over half a Gigabyte of app and mapping data, this app is just blatantly greedy, and the developers are either too lazy or too incompetent to design an app appropriately to store directly on exterior SD card storage."
330,----------- WHY do I have to download maps again following app update?
331,EDIT: why also the need to automatically start up at boot?
332,"This app is getting very tiresome to use - weekly updates, repeatedly having to download all previous map files after every app update, frequent nag screens."
333,"Just develop a simple app - which works properly, doesn't nag its users, and doesn't gobble up huge amounts of data!"
334,"Love it with a few hicups Good app but has a few issues... 1: When updating the app I loose all my downloaded maps, why not have the app download them for me or perform an update on them."
335,2: After an update I loose my customised locations.
336,3: I want to be able to find my destination using coordinates not just names of places... 4.
337,"It seems to give prescidence to highways even if they a longer route, this isnt a good algorithm..."
338,Otherwise its a good app...
339,I love it and use it daily.
340,Has some UI usability issues.
341,"While doing a search on a street, it's very unresponsive when I press on the street that has already come up in the search results."
342,"Also, no way to enter a street number."
343,Which seems pretty basic and shocking that it doesn't allow user to specify a street number!
344,Disappointing.
345,I just spent 20 minutes trying to enter in the address of a location.
346,"Suggest you hire some UI designers and product managers to do a better job redesigning this app, to be user friendly and make it easy for users to do simple things, like actually entering in an address!"
347,"In response to Developer's ""fixing"" the 2 missing EXAMPLE addresses I listed, that's like a drop  in the ocean."
348,The problem is NOT simply that it couldn't locate the 2 EXAMPLE addresses I listed.
349,The problem is deeper.
350,"It was unable to properly locate an arbitrary, VALID, address."
351,This is something Google Maps can do EASILY.
352,"Based on this rather GLARING defect, I think this largely makes this app unusable for general purpose navigation.."
353,The ads have become very intrusive.
354,An important part of the screen has the ad and it is difficult to select a map function without hitting the ad.
355,It isn't worth it anymore.
356,Trip planning is an exercise in patience.It is repeatedly suggested that I download my current location not the country map I am trying to work with for a vacation.
357,Everything is a charge!
358,The UI is not very intuitive and trying to select a route between 2 bookmarked locations - well - I still haven't figured that out!
359,Really - Google Editor Choice?
360,Methinks not!
361,"Great potential but needs bug fixes Of course, I like the idea of having an off-line map."
362,I downloaded a few of them.
363,"They seem fairly accurate, easy to read and have a lot of very useful details by default without decreasing the readability."
364,So from that point of view I would give at least 4 stars.
365,"Now it keeps freezing on me if I touch any of the controls Search, Download Maps (I can download only by using the map itself), Settings at the bottom of the screen."
366,Also some details (such as shops and bus stops are missing) and at least in one case a bus stop would show only at a specific scale.
367,So I am only giving 3 stars right now but there is a great potential for an excellent app... PS.
368,And I also like the fact they try to answer most of the reviewers when appropriate!
369,"Garbage I just wrote a whole article, the button for inserting images did not respond."
370,"If I touched the outside of the text box, I couldn't scroll back down to continue my article, no scroll bar for text box."
371,"When I went to preview the article, it appeared as if it had posted it instead."
372,"So I pressed the back button to get back and edit, suddenly there was my home screen."
373,I went back to the app and everything was gone
374,"Ever since the block editor was introduced, editing images and aligning it the way I want it to be is tough on my phone and I have to rely on my laptop for it."
375,"There's a particular layout I prefer and despite whatever tweaking I do, when the post is published, things aren't aesthetically how I want them to be."
376,Earlier I had the freedom to just type stuff out and add images and publish it.
377,Of course less options existed for formatting&alignment.
378,The app is still quite user-friendly though.
379,What's the point?
380,I can log into my site much faster directly through the web than I can with the app.
381,It's difficult to edit anything as the screen jumps around when you try to scroll.
382,If there's a WYSIWYG editor I couldn't find it.
383,"It added formatting to a post I had started on my computer, which is funny because in the preview all the formatting is stripped."
384,I'll stick with working directly via the web thank you.
385,MALWARE APP!!!
386,": IT SENDS YOU VIRUSES AND SPAMWARE Y 30 DIFFERENTE LANGUAGES, THE ANTIVIRUS DETECTS IT AS MALWARE, STAY AWAY!!!"
387,REPORTED !!!
388,I do not want popups asking me if I have thought about where I am going this weekend.
389,Deleting it now.
390,Remove this idiotic nonsense and I will reinstall and re-rate it.
391,also: CRASHES CONSTANTLY WHEN GOING TO SETTINGS.
392,no audio instructions for turn by turn navigation?
393,offline search is poor.
394,download of maps extremely slow.
395,"Markers on map should be ordered by nearest to my location, etc."
396,"Markers search is poor, they re all scrambled."
397,"Just hate it... Not intuitive enough, I made couple of ""mistakes"" that got me headaches."
398,"First one, I started a post, and I wanted to save it, so I pressed the arrow in the up corner to acces next options, but that icon is a ""paper airplane"" that publish the post without even ask!"
399,"Alright, first use..."
400,"I search for something like post adjustments (oh, they were in the footer!"
401,"), and changed the post to local draft."
402,But it NEVER went to draft again in the blog!.
403,"Worst than that, I continued editing it, and the next time I accessed it, a message appeared, something like ""the post is not updated, do you want to?"""
404,"and I thought of course, upload the changes, but what it did was download the first draft (the published one) overwriting the last one so I completely lost ALL of my work."
405,"""Well, let's see the revisions..."" but there's NOTHING like that."
406,"On top of all that, I searched the internet for help, and the only possible solution needed my device rooted before all this, and search some hidden directories, but it comes to happen that there are lots of people who doesn't even know what is to root an android device."
407,ABSOLUTELY AWFUL!!
408,!
409,I like the app and it works well for me to set things up .
410,I have published an about me section and a blog post.
411,It shows up on my end but when I try to view it externally it just says that a new wordpress site is coming.
412,I just wish that when it's published on my end that it also publishes online.
413,Now I have to figure out how to get my blog online so others can view it too.
414,Downloaded this app to use on a trip.
415,It clearly said I had the offline map downloaded yet when I entered in the exact address or a category..
416,It said zero results found even though I knew the address was within my downloaded map.
417,Poor experience.
418,I reconnected with at a McDonald's and only then did the address show up.
419,If this app requires you to have data then google maps is better.
420,"Downloaded thinking this will make mobile site management easier, which it may generally do."
421,"However, the first thing I wanted to do - upload a document to media - seems impossible (or unintuitive if I'm missing something)."
422,The 'add' buttons in the 'media' tab provides filters only for images and videos.
423,There needs to be an option for any file type.
424,For the last God knows how many months I have had no end of problems with this app.
425,"From not being able to upload photos, to my site being hidden when it's quite blatantly not, and not being able to start a new post, oy being able go into setting for about 5 seconds be for it puts me back to the main menu."
426,"Support advised reinstalling Jetpack, but that's not changed a thing."
427,I'm giving it one last try.
428,I'm not the only one having issues either.
429,There's a few ppl I know who are having problems.
430,No updates fix this.
431,"Samsung Tab 7,0 This review was done after using the app to leave Atlanta airport."
432,"**I do not recommend a buy on this app' but stick with the free version as the  major difference is the ability to search on this one, but it is not good and you essentially have the same features on both, free & Pro, with out it."
433,"MapWithMe Pro has a nice mapping interface it works great on my 7.0, but *The app doesn't do navigation or street address search but merely shows you as a dot on a map which is the same as the free version."
434,*The search feature add to the Pro version is very limited: not worth the money.
435,"* The Samsung 7.0 comes with, Latitude, for free and gives you the ability to download maps for offline uses and work just as good."
436,What I would like to see is point to point navigation and a more in depth search .
437,If you drive into a GPS black out area a offline mapping system is nice to have limited uses to get you back on track.
438,This app used to be great!
439,Now it just crawls!
440,I'm trying to plan a trip with various stops & I can't even get it started.
441,I want to throw my device across the room!
442,Very sorry it has gotten so unusable.
443,EDIT.
444,"Finally the speed picked up, yet it tells me there is no way to get to certain towns where the road is clearly marked and Google Maps has no issue."
445,They take no responsibility for routes not working because they are using some other company's maps.
446,Removed.
447,"ZERO WYSIWYG If you enjoy squinting at your screen while writing in order to distinguish you article's text from HTML code, then you'll love this app."
448,"I must ask: If Evernote & every other goofy little writing app can display bullets, bold, italic, & other formatting as I am writing, why can't this tool for professional writers do the same?"
449,"I enjoy the WordPress writing experience on my PC/browser because I can engage the content & the formatting directly, organically, while I'm creating."
450,"The only time I must face HTML is for the occasional media embed, etc."
451,But with this app the HTML codes are scattered throughout the article & act like irritating little jolts from speed bumps as the appear in the paragraph I'm working on.
452,"So it's impossible to get into a state of ""flow! """
453,"C'mon, developers, you can do better than this."
454,I would gladly pay for a WYSIWYG WordPress writing tool.
